1 0.001
1.48898 0.025875
1.4901 0.0227656
1.49212 0.0200449
1.49341 0.0176643
1.49422 0.0155813
1.49452 0.0137586
1.49622 0.0121638
1.49649 0.0107683
1.49705 0.00954727
1.49708 0.00847886
1.49848 0.007544
1.49907 0.006726
1.50015 0.00601025
1.70213 0.030384
1.70408 0.026711
1.70539 0.0234971
1.90569 0.04556
1.90702 0.03999
1.90814 0.0351162
1.90837 0.0308517
1.90918 0.0271202
1.91115 0.0238552
1.91229 0.0209983
1.91414 0.0184985
1.91442 0.0163112
1.91519 0.0143973
1.91521 0.0127226
1.91604 0.0112573
1.91606 0.00997514
1.91631 0.00885325
1.91825 0.00787159
1.91849 0.00701264
1.91907 0.00626106
1.9191 0.00560343
1.91929 0.005028
1.92004 0.0045245
1.92006 0.00408394
1.92009 0.00369844
1.92109 0.00336114
1.9213 0.003066
1.92202 0.00280774
1.92224 0.00258178
1.92304 0.00238405
1.92307 0.00221105
1.92334 0.00205967
1.92608 0.00192721
1.92631 0.00181131
1.92716 0.00170989
1.9282 0.00162115
1.93003 0.00154351
1.93026 0.00147557
1.93108 0.00141612
1.9311 0.00136411
1.93217 0.00131859
1.93219 0.00127877
1.93245 0.00124392
1.93329 0.00121343
1.93423 0.00118675
1.93504 0.00116341
1.93531 0.00114298
1.93723 0.00112511
1.93832 0.00110947
2.13862 0.0259708
2.14022 0.0228494
2.14106 0.0201183
2.1413 0.0177285
2.14301 0.0156374
2.14414 0.0138077
2.14444 0.0122068
2.14607 0.0108059
2.14714 0.00958018
2.14739 0.00850766
2.14909 0.0075692
2.14932 0.00674805
2.15016 0.00602954
2.15105 0.00540085
2.15205 0.00485074
2.1523 0.0043694
2.15319 0.00394822
2.15424 0.0035797
2.15503 0.00325723
2.15532 0.00297508
2.15718 0.00272819
2.15811 0.00251217
2.15835 0.00232315
2.15921 0.00215775
2.16003 0.00201303
2.16217 0.0018864
2.16326 0.0017756
2.16404 0.00167865
2.16425 0.00159382
2.16525 0.00151959
2.16611 0.00145464
2.16711 0.00139781
2.16737 0.00134808
2.16824 0.00130457
2.16826 0.0012665
2.1685 0.00123319
2.16906 0.00120404
2.17017 0.00117853
2.17045 0.00115622
2.17101 0.00113669
2.17104 0.0011196
2.17246 0.00110465
2.17301 0.00109157
2.17329 0.00108012
2.17409 0.00107011
2.17412 0.00106134
2.17517 0.00105367
2.17519 0.00104696
2.17522 0.00104109
2.17603 0.00103596
2.17605 0.00103146
2.17608 0.00102753
2.17631 0.00102409
2.17737 0.00102108
2.17908 0.00101844
2.18051 0.00101614
2.18107 0.00101412
2.18134 0.00101235
2.18329 0.00101081
2.18406 0.00100946
2.18433 0.00100827
2.18517 0.00100724
2.1852 0.00100633
2.18603 0.00100554
2.18606 0.00100485
2.18631 0.00100424
2.18717 0.00100371
2.18742 0.00100325
2.19013 0.00100284
2.19042 0.00100249
2.19123 0.00100217
2.1921 0.0010019
2.19314 0.00100166
2.19336 0.00100146
2.19422 0.00100127
2.19424 0.00100111
2.19451 0.00100097
2.19503 0.00100085
2.19506 0.00100074
2.19508 0.00100065
2.19702 0.00100057
2.19807 0.0010005
2.19949 0.00100043
2.20009 0.00100038
2.20105 0.00100033
2.20209 0.00100029
2.20239 0.00100025
2.20428 0.00100022
2.20456 0.00100019
2.20505 0.00100017
2.20508 0.00100015
2.20619 0.00100013
2.20621 0.00100011
2.20649 0.0010001
2.40722 0.0260001
2.40833 0.0228751
2.40909 0.0201407
2.40935 0.0177481
2.41108 0.0156546
2.41253 0.0138228
2.41312 0.0122199
2.41427 0.0108174
2.61457 0.0344653
2.61621 0.0302821
2.61648 0.0266218
2.61933 0.0234191
