1 14400
1.07975 1440
1.08007 2880
1.08038 4320
1.08069 5760
1.08101 7200
1.08101 7488
1.08101 7764
1.08133 8031
1.08133 8289
1.08164 2880
1.08191 3600
1.08218 4176
1.08248 4672
1.0828 5115
1.08312 5520
1.08343 5895
1.08374 6246
1.08374 6577
1.08406 6892
1.08438 2880
1.08468 3600
1.08495 4176
1.08523 4672
1.08554 5115
1.08586 5520
1.08618 5895
1.0865 6246
1.0865 6577
1.08681 6892
1.08682 7192
1.08712 7480
1.08713 7757
1.08743 8024
1.08743 8282
1.08773 8532
1.08774 8775
1.08806 9011
1.08806 9241
1.08806 9465
1.08838 9684
1.08838 9898
1.08838 10107
1.08869 10312
1.0887 10513
1.0887 10710
1.08898 10903
1.08898 11093
1.08898 11279
1.08926 11462
1.08926 11642
1.08926 11820
1.08954 11995
1.08955 12167
1.08955 12337
1.08955 12505
1.08986 12670
1.08987 12833
1.08987 12994
1.08987 13153
1.09018 13310
1.09019 13465
1.09019 13618
1.09019 13770
1.0905 5760
1.0908 6120
1.09111 6458
1.09112 6779
1.09144 7084
1.09175 2880
1.09205 3600
1.09235 4176
1.09267 4672
1.09299 5115
1.09329 5520
1.09356 5895
1.09382 6246
1.09382 6577
1.09412 6892
1.09413 7192
1.09445 7480
1.09475 2880
1.09505 3600
1.09537 4176
1.09569 4672
1.09601 5115
1.09631 5520
1.09661 5895
1.09692 6246
1.09692 6577
1.09724 6892
1.09756 2880
1.09788 3600
1.0982 4176
1.09851 4672
1.09883 5115
1.09914 5520
1.09946 5895
1.09978 6246
1.09978 6577
1.1001 6892
1.10042 2880
1.10073 3600
1.10102 4176
1.10134 4672
1.10166 5115
1.10196 5520
1.10227 5895
1.10259 6246
1.1029 2880
1.1032 3600
1.1035 4176
1.10382 4672
1.10414 5115
1.10445 5520
1.10474 5895
1.10503 6246
1.10503 6577
1.10535 6892
1.10535 7192
1.10567 7480
1.10567 7757
1.10599 8024
1.10599 8282
1.10629 8532
1.10629 8775
1.1066 9011
1.1066 9241
1.10661 9465
1.10692 9684
1.10693 3600
1.10725 4176
1.10754 4672
1.10784 5115
1.10816 5520
1.10848 5895
1.10912 2880
1.10973 3600
1.11005 4176
1.11036 4672
1.11067 5115
1.11099 5520
1.11131 5895
1.11163 6246
1.11163 6577
1.11191 6892
1.11191 7192
1.11217 7480
1.11218 7757
1.11246 8024
1.11246 8282
1.11275 8532
1.11275 8775
1.11307 9011
1.11308 3600
1.1134 4176
1.1137 4672
1.11402 5115
1.11434 5520
1.11466 5895
1.11496 6246
1.11496 6577
1.11527 6892
1.11527 7192
1.11558 7480
1.11559 7757
1.1159 8024
1.11591 8282
1.11622 8532
1.11622 8775
1.1165 9011
1.1165 9241
1.1165 9465
1.11677 9684
1.11677 9898
1.11678 10107
1.11707 10312
1.11707 10513
1.11707 10710
1.11739 10903
1.11739 11093
1.11739 11279
1.1177 11462
1.11771 11642
1.11771 11820
1.11801 11995
1.11801 12167
1.11802 12337
1.11802 12505
1.11832 12670
1.11832 12833
1.11832 12994
1.11832 13153
1.11864 13310
1.11864 13465
1.11864 13618
1.11865 13770
1.11896 5760
1.11927 6120
1.11955 6458
1.11956 6779
1.11982 7084
1.11983 7376
1.12013 7657
1.12013 7927
1.12044 8188
1.12045 8441
1.12076 8686
1.12077 8924
1.12107 9156
1.12107 9382
1.12107 9603
1.12137 9818
1.12137 10029
1.12138 10235
1.12169 10437
1.12169 10635
1.1217 10829
1.12201 11020
1.12201 11208
1.12201 11393
1.1223 11575
1.1223 11754
1.1223 11930
1.12258 12103
1.12258 12274
1.12258 12442
1.12258 12608
1.12287 12772
1.12287 12934
1.12287 13094
1.12288 13252
1.12317 13408
1.12317 13562
1.12317 13714
1.12318 13865
1.12349 14014
1.12349 14161
1.12349 14307
1.1235 14451
1.1238 14594
1.1238 14736
1.1238 14876
1.1238 15015
1.12381 15153
1.1241 15289
1.12411 15424
1.12411 15558
1.12411 15691
1.12411 15823
1.12439 15954
1.12439 16083
1.12439 16211
1.1244 16338
1.1244 16464
1.1247 16589
1.1247 16713
1.1247 16837
1.1247 16960
1.12471 17082
1.12502 17203
1.12502 17323
1.12502 17442
1.12502 17560
1.12503 17678
1.12533 17795
1.12533 17911
1.12534 18026
1.12534 18141
1.12534 18255
1.12534 18368
1.12562 18480
1.12562 18592
1.12562 18703
1.12563 18813
1.12563 18923
1.12563 19032
1.1259 19140
1.12591 19248
1.12591 19355
1.12591 19462
1.12591 19568
1.12592 19673
1.12622 19778
1.12622 19882
1.12623 19986
1.12623 20089
1.12623 20192
1.12623 20294
1.12654 20396
1.12655 9360
1.12714 9581
1.12745 9797
1.12745 10008
1.12745 10215
1.12777 10417
1.12777 10616
1.12777 10811
1.12809 11002
1.12809 4320
1.1284 4800
1.12869 5232
1.129 5628
1.12932 5996
1.12964 2880
1.12994 3600
1.13024 4176
1.13056 4672
1.13087 5115
1.13117 5520
1.13145 5895
1.13175 6246
1.13175 6577
1.13207 6892
1.1324 2880
1.1327 3600
1.13299 4176
1.1333 4672
1.13362 5115
1.13394 5520
1.13423 5895
1.1345 6246
1.1345 6577
1.13481 6892
1.13481 7192
1.13513 7480
1.13513 7757
1.13545 8024
1.13545 8282
1.13576 2880
1.13608 3600
1.1364 4176
1.13672 4672
1.13701 5115
1.13726 5520
1.13751 5895
1.1378 6246
1.1378 6577
1.1381 6892
1.1381 7192
1.13842 7480
1.13842 7757
1.13874 8024
1.13875 8282
1.13906 2880
1.13938 3600
1.13967 4176
1.13996 4672
1.14022 5115
1.1405 5520
1.14081 5895
1.14113 6246
1.14145 2880
1.14176 3600
1.14206 4176
1.14236 4672
1.14268 5115
1.143 5520
1.14332 5895
1.14364 6246
1.14396 2880
1.14428 3600
1.1446 4176
1.14492 4672
1.14523 5115
1.14554 5520
1.14585 5895
1.14616 6246
1.14616 6577
1.14647 6892
1.14647 7192
1.14679 7480
1.14679 7757
1.1471 8024
1.1471 8282
1.14742 8532
1.14742 8775
1.14774 9011
1.14774 3600
1.14806 4176
1.14837 4672
1.14868 5115
1.149 5520
1.14962 2880
1.14994 3600
1.15025 4176
1.35058 4672
1.35111 2880
1.35134 3600
1.3516 4176
1.35189 4672
1.3522 5115
1.35252 5520
1.35284 5895
1.35316 6246
1.35316 6577
1.35348 6892
1.35378 2880
1.35406 3600
1.35436 4176
1.35467 4672
1.35499 5115
1.35531 5520
1.35559 5895
1.35587 6246
1.35587 6577
1.35617 6892
1.35618 7192
1.35649 7480
1.3565 7757
1.35681 8024
1.35681 8282
1.35712 8532
1.35713 8775
1.35743 9011
1.35743 9241
1.35743 9465
1.35773 9684
1.35773 9898
1.35773 10107
1.35805 10312
1.35805 10513
1.35805 10710
1.35837 10903
1.35837 11093
1.35837 11279
1.35868 11462
1.35868 11642
1.35869 11820
1.35896 11995
1.35896 12167
1.35897 12337
1.35897 12505
1.35926 12670
1.35926 12833
1.35926 12994
1.35926 13153
1.35957 13310
1.35958 13465
1.35958 13618
1.35958 13770
1.35989 13920
1.3599 14068
1.3599 14215
1.3599 14360
1.3602 14504
1.36021 14646
1.36021 14787
1.36021 14927
1.36051 15065
1.36052 15202
1.36052 15338
1.36052 15473
1.36052 15607
1.36083 15739
1.36084 15870
1.36084 16000
1.36084 16129
1.36084 16257
1.36115 16384
1.36116 16510
1.36116 16635
1.36116 16759
1.36116 16882
1.36146 17004
1.36147 17125
1.36147 17246
1.36147 17366
1.36147 17485
1.36176 17603
1.36176 17720
1.36177 17837
1.36177 17953
