1 0.0615989
1.00359 0.062274
1.02606 0.0629898
1.04853 0.0634911
1.07052 0.0639297
1.18502 0.0606885
1.21346 0.0603524
1.24191 0.0598084
1.2706 0.0594573
1.2847 0.0574001
1.31338 0.0556001
1.33753 0.0552751
1.3631 0.0546157
1.38557 0.0537888
1.40756 0.0558152
1.43099 0.0572133
1.45394 0.0585616
1.47593 0.0597414
1.4984 0.0607737
1.51896 0.061302
1.53975 0.0616393
1.56103 0.0618094
1.58206 0.0620832
1.60334 0.0623228
1.71425 0.0594074
1.7427 0.0578565
1.77114 0.0577494
1.79959 0.0576558
1.80963 0.0551988
1.82875 0.0519239
1.83831 0.0490584
1.85744 0.0465511
1.87823 0.0457322
1.89998 0.0476407
1.92078 0.0495606
1.94229 0.0513655
1.96309 0.0529449
1.98413 0.0543267
2.00492 0.0552859
2.02548 0.0561252
2.04628 0.0568595
2.06707 0.0576271
2.08787 0.0581737
2.1995 0.055902
2.22866 0.0549142
2.25735 0.0553
2.28603 0.0556375
2.29655 0.0535578
2.31472 0.0503631
2.32571 0.0476927
2.3434 0.0453561
2.3544 0.0433116
2.37854 0.0445226
2.39934 0.0459573
2.42157 0.0485876
2.44284 0.0505142
2.46412 0.0523249
2.48587 0.0537843
2.50667 0.0550613
2.52794 0.0560536
2.54921 0.0570469
2.57049 0.057916
2.68857 0.0560515
2.71702 0.0552951
2.74547 0.0555082
2.77391 0.0555697
2.77893 0.0527485
2.8026 0.0497799
2.83056 0.0500574
2.85471 0.0503002
2.87813 0.0500127
2.90251 0.0527611
2.92498 0.054916
2.94698 0.0565515
2.96945 0.0578575
2.99215 0.0591254
3.01367 0.0601097
3.03662 0.060971
3.05908 0.0617246
3.08179 0.062509
3.10235 0.0629454
3.22044 0.0599522
3.24888 0.0580832
3.27733 0.0579478
3.30577 0.0578293
3.31342 0.0551007
3.33446 0.0518381
3.36243 0.0514833
3.38991 0.0519229
3.4143 0.0519325
3.43677 0.054691
3.45924 0.0566046
3.48171 0.057904
3.50441 0.059166
3.52641 0.0601453
3.54816 0.0610021
3.57063 0.0616268
3.59262 0.0621735
3.61461 0.0626518
3.63708 0.0631953
3.76066 0.0609209
3.78911 0.0598058
3.81756 0.0594551
3.846 0.0591482
3.85485 0.0563797
3.87469 0.0528322
3.90218 0.0522282
3.92632 0.0521997
3.9507 0.0516747
3.97317 0.0540904
3.99564 0.0559541
4.01811 0.0574598
4.04058 0.0586523
4.06305 0.0598208
4.08552 0.0607182
4.10727 0.0615034
4.12974 0.0620655
4.15149 0.0625573
4.17301 0.0629876
4.29826 0.0608642
4.32671 0.0596312
4.35515 0.0593023
4.3836 0.0590145
4.40057 0.0572627
4.42782 0.0556048
4.45507 0.0555292
4.47969 0.0550881
4.50216 0.0540771
4.52463 0.0559424
4.5471 0.0574496
4.56957 0.0586434
4.59109 0.059688
4.61356 0.060477
4.63555 0.0611674
4.65682 0.0616464
4.67881 0.0620656
4.7008 0.0624324
4.72375 0.0630034
4.84781 0.060503
4.8765 0.0590651
4.90542 0.058932
4.93387 0.0586905
4.94917 0.0568541
4.96255 0.0533724
4.97809 0.0503258
4.99124 0.0476601
5.00677 0.0452026
5.02924 0.0459273
5.05171 0.0476864
5.07418 0.0502256
5.09665 0.0523224
5.11912 0.0542821
5.14207 0.0559968
5.16335 0.0573722
5.18462 0.0583257
5.20733 0.05916
5.22908 0.060015
5.35649 0.0583881
5.38517 0.0575896
5.41362 0.0575159
5.44206 0.0574514
5.45784 0.05577
5.48629 0.0542987
5.50947 0.0540114
5.53481 0.05326
5.55752 0.0526025
5.57999 0.0547772
5.60246 0.05643
5.62493 0.0577513
5.64716 0.0590324
5.67011 0.0601533
5.6909 0.0608841
5.71337 0.0615236
5.73584 0.0619582
5.7564 0.0624634
5.77863 0.0627805
5.9058 0.0604329
5.93425 0.0592538
5.96269 0.0589721
5.99114 0.0587256
6.00667 0.0568849
6.01982 0.0532743
6.0356 0.05024
6.04851 0.047585
6.06428 0.0452619
6.08771 0.0461041
6.11018 0.0480911
6.13265 0.0505797
6.15512 0.0527573
6.17759 0.0545376
6.19791 0.0558454
6.22061 0.0569897
6.24285 0.057991
6.26388 0.0589921
6.28539 0.0597431
6.41089 0.0579002
6.43934 0.0570377
6.46826 0.057158
6.49742 0.0572632
6.51057 0.0553553
6.52611 0.0520609
6.55431 0.0510533
6.57917 0.0512966
6.60356 0.0510096
6.62626 0.0536334
6.64873 0.0555542
6.6712 0.0571099
6.69367 0.0583462
6.71614 0.0595529
6.73861 0.0604838
6.7618 0.0614233
6.78188 0.0618704
6.80435 0.0623866
6.82634 0.0627133
6.95231 0.0606241
6.98076 0.0594211
7.00944 0.0591185
7.03837 0.0589787
7.05247 0.0569813
7.06705 0.0534837
7.09382 0.0519232
7.11797 0.0516828
7.13996 0.0509724
7.16315 0.0533509
7.18585 0.055182
7.20832 0.0569093
7.23079 0.0581706
7.25326 0.0593993
7.27573 0.0603494
7.29749 0.0611807
7.31996 0.0617831
7.34171 0.0623102
7.36179 0.0625214
7.48848 0.0603313
7.51692 0.0590399
7.54537 0.0587849
7.57381 0.0585618
7.58792 0.0564915
7.6025 0.0530551
7.63023 0.0517982
7.65318 0.0516984
7.67636 0.0509861
7.69883 0.0531129
7.7213 0.0549738
7.74377 0.056477
7.76624 0.0579174
7.78871 0.0590527
7.81046 0.0600461
7.83293 0.0607904
7.85564 0.0615666
7.87405 0.0618708
7.8958 0.0620119
8.02249 0.0600104
8.05094 0.0587591
8.07938 0.0585392
8.10783 0.0583468
8.12217 0.0564285
8.13651 0.0529999
8.1652 0.0517499
8.19245 0.0522812
8.21492 0.051871
8.23739 0.0543872
8.25986 0.0559638
8.28233 0.0574683
8.3048 0.0586598
8.32703 0.0598273
8.34806 0.0605989
8.36981 0.061149
8.39228 0.0616304
8.41451 0.0621766
8.43268 0.0622795
8.55842 0.0598696
8.5871 0.0585109
8.61579 0.058322
8.64423 0.0581568
8.65738 0.0561372
8.67292 0.05262
8.69969 0.0512925
8.72527 0.051506
8.75013 0.0514427
8.7726 0.0541374
8.79506 0.0561202
8.81753 0.0574802
8.84 0.0587952
8.86128 0.0596958
8.88375 0.0604838
8.90646 0.0611733
8.92654 0.0616516
8.94805 0.0620702
8.96956 0.0621864
9.09506 0.0600381
9.1235 0.0589083
9.15195 0.0585448
9.1804 0.0583517
9.19546 0.0565577
9.22151 0.054613
9.24852 0.0544114
9.27314 0.05411
9.29561 0.0532212
9.31808 0.0553186
9.34079 0.0567787
9.36326 0.0581814
9.38573 0.0592837
9.40868 0.0603733
9.43019 0.0612016
9.45147 0.0618014
9.47298 0.0620762
9.49593 0.0624417
9.51959 0.0631365
9.64007 0.0602444
9.66875 0.0598389
9.69744 0.059484
9.72588 0.0591735
9.74262 0.0574018
9.75457 0.0538516
9.77154 0.0507451
9.79616 0.049652
9.81983 0.0494455
9.84253 0.0521398
9.865 0.0542473
9.88747 0.0559664
9.90994 0.0573456
9.93122 0.0584274
9.95393 0.059374
9.97616 0.0603272
9.996 0.0607863
10.018 0.061188
10.0412 0.0616645
10.1652 0.0594565
10.1939 0.0582744
10.2224 0.0581151
10.2508 0.0579757
10.2637 0.0558538
10.28 0.052497
10.3063 0.0513099
10.3309 0.0512712
10.3534 0.0507373
10.3758 0.0530201
10.3981 0.0548926
10.4208 0.056406
10.4432 0.0578553
10.4659 0.0589984
10.4875 0.0599986
10.5083 0.0606237
10.5305 0.0611708
10.5525 0.0616494
10.5747 0.0621932
10.7002 0.0600441
10.7287 0.0589136
10.7571 0.0586744
10.7855 0.0584651
10.8018 0.0566569
10.8142 0.0531998
10.8305 0.0501749
10.8568 0.049153
10.8804 0.0492589
10.9031 0.0522265
10.9259 0.0543232
10.9483 0.0560328
10.9703 0.0574037
10.9911 0.0584782
11.009 0.0587935
11.0241 0.0581943
11.0459 0.060295
11.0683 0.0623831
11.0888 0.0625852
11.111 0.0630121
11.2291 0.0601356
11.2576 0.0597436
11.2875 0.0595257
11.3159 0.059335
11.3322 0.0575431
11.3446 0.0539752
11.3611 0.0508533
11.3847 0.0494966
11.4075 0.0490596
11.4302 0.0515521
11.4526 0.0536081
11.4749 0.0552821
11.4969 0.0566218
11.5186 0.0577941
11.5408 0.0588198
11.5621 0.0597174
11.5827 0.0602527
11.6047 0.0607211
11.6257 0.061006
11.7493 0.0588802
11.7777 0.0577702
11.8062 0.0576739
11.8346 0.0575897
11.843 0.054891
11.8633 0.0516546
11.8848 0.0504478
11.9087 0.0497668
11.9321 0.0495459
11.9541 0.0521027
11.9761 0.0540899
11.9981 0.0555786
12.0201 0.0568813
12.0421 0.0580211
12.0631 0.0588935
12.0851 0.0596568
12.1069 0.0601997
12.127 0.0605497
12.147 0.060731
12.2709 0.0586396
12.2993 0.0576847
12.3278 0.0575991
12.3564 0.0575242
12.3703 0.0557087
12.3851 0.0523701
12.4119 0.0509488
12.4344 0.0507052
12.4573 0.0501171
12.48 0.0524774
12.5022 0.0544178
12.5242 0.0559905
12.5462 0.0572417
12.5682 0.0583365
12.5897 0.0591694
12.6117 0.0598983
12.6328 0.060411
12.6538 0.0608596
12.6748 0.0611272
12.7977 0.0589863
12.8269 0.057988
12.8555 0.0579895
12.884 0.0578658
12.9012 0.0563826
12.9273 0.0548347
12.955 0.0546054
12.9789 0.0541547
13.0009 0.0531354
13.0229 0.0549935
13.0449 0.0563693
13.0669 0.0575731
13.0889 0.0586265
13.1108 0.0595482
13.1328 0.0603546
13.1548 0.0610603
13.1759 0.0615528
13.1979 0.0619837
13.2165 0.0619857
13.3389 0.0593625
13.369 0.0581922
13.3977 0.0582932
13.4261 0.0581315
13.4424 0.0564901
13.4689 0.0546788
13.4931 0.054219
13.5151 0.0533166
13.537 0.052152
13.559 0.053883
13.581 0.0553976
13.603 0.0567229
13.625 0.0578826
13.647 0.0588972
13.669 0.0596601
13.69 0.0603276
13.7106 0.0606616
13.7328 0.0610789
13.7548 0.0614441
13.8715 0.0585136
13.9004 0.0568244
13.9288 0.0568463
13.9573 0.0568655
13.9668 0.0545073
13.9876 0.0514439
14.0113 0.0506384
14.0362 0.0504336
14.0582 0.0500044
14.0801 0.0523789
14.1021 0.0540815
14.1241 0.0555713
14.1461 0.0568749
14.1684 0.0580155
14.1899 0.0588886
14.2116 0.0596525
14.2317 0.060071
14.2537 0.0605621
14.274 0.0608668
14.3976 0.0586335
14.4265 0.0575543
14.455 0.057485
14.4834 0.0574244
14.4975 0.0556213
14.5121 0.0522937
14.5264 0.049382
14.5408 0.0467092
14.5551 0.0444956
14.5773 0.0453086
14.5993 0.04702
14.6213 0.0493925
14.6433 0.0514685
14.6653 0.0532849
14.6871 0.0548743
14.7098 0.056265
14.7296 0.0572319
14.7516 0.0580779
14.7736 0.0588182
14.8962 0.0570909
14.9256 0.0563295
14.9545 0.0565383
14.983 0.056596
14.9969 0.0547715
15.0117 0.0515501
15.027 0.0488563
15.0404 0.0463743
15.0557 0.0442025
15.0793 0.0453022
15.1013 0.0472644
15.1233 0.0498564
15.1453 0.0518743
15.1673 0.05364
15.1888 0.05506
15.2103 0.0563025
15.2321 0.0573897
15.2538 0.058341
15.2744 0.0590484
15.3965 0.0572923
15.4252 0.0565058
15.4537 0.0565676
15.4821 0.0566216
15.491 0.0541689
15.5108 0.0508978
15.5383 0.0505356
15.5658 0.0510936
15.5892 0.0510819
15.6121 0.0539467
15.6341 0.0558283
